,id_x,name,artists,popularity,duration,type_x,explicit,date_added,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type_y,id_y,uri,track_href,analysis_url,duration_ms,time_signature
5,51AcBAVVnSQ3S4ojp3jzcs,Morning Dew,Matt Quentin,54,237037,track,False,2022-05-23T17:07:13Z,2018-01-05,0.685,0.332,9,-11.759,1,0.0456,0.888,0.341,0.107,0.0732,80.995,audio_features,51AcBAVVnSQ3S4ojp3jzcs,spotify:track:51AcBAVVnSQ3S4ojp3jzcs,https://api.spotify.com/v1/tracks/51AcBAVVnSQ3S4ojp3jzcs,https://api.spotify.com/v1/audio-analysis/51AcBAVVnSQ3S4ojp3jzcs,237037,4
6,03pRnmoWR9IVKkIR73iGIG,Take It Easy (Ever After Lasting Love),White Denim,48,207106,track,False,2022-05-23T17:07:02Z,2016-03-25,0.591,0.453,4,-11.467,1,0.0369,0.728,0.0395,0.142,0.397,98.943,audio_features,03pRnmoWR9IVKkIR73iGIG,spotify:track:03pRnmoWR9IVKkIR73iGIG,https://api.spotify.com/v1/tracks/03pRnmoWR9IVKkIR73iGIG,https://api.spotify.com/v1/audio-analysis/03pRnmoWR9IVKkIR73iGIG,207107,4
7,3QxAadrRx8aSEVd6Qzr8KF,Saudade Vem Correndo,Stan Getz,49,219093,track,False,2022-05-23T17:06:51Z,1963,0.634,0.288,4,-16.798,1,0.0377,0.946,0.163,0.366,0.671,90.633,audio_features,3QxAadrRx8aSEVd6Qzr8KF,spotify:track:3QxAadrRx8aSEVd6Qzr8KF,https://api.spotify.com/v1/tracks/3QxAadrRx8aSEVd6Qzr8KF,https://api.spotify.com/v1/audio-analysis/3QxAadrRx8aSEVd6Qzr8KF,219093,4
8,0ui19fpyVgEtRN4dLOuuER,The Realist,Soul Wun,32,308000,track,False,2022-05-23T17:06:43Z,2018-09-20,0.787,0.72,1,-10.749,1,0.0563,0.00984,0.813,0.185,0.892,119.961,audio_features,0ui19fpyVgEtRN4dLOuuER,spotify:track:0ui19fpyVgEtRN4dLOuuER,https://api.spotify.com/v1/tracks/0ui19fpyVgEtRN4dLOuuER,https://api.spotify.com/v1/audio-analysis/0ui19fpyVgEtRN4dLOuuER,308000,4
9,3PyKyatWHlHeqASgRYSkpV,Reconstruct (feat. Seafloor),Photay,41,309188,track,False,2022-05-23T17:06:29Z,2014-09-09,0.51,0.508,6,-10.358,1,0.117,0.412,0.729,0.121,0.247,178.23,audio_features,3PyKyatWHlHeqASgRYSkpV,spotify:track:3PyKyatWHlHeqASgRYSkpV,https://api.spotify.com/v1/tracks/3PyKyatWHlHeqASgRYSkpV,https://api.spotify.com/v1/audio-analysis/3PyKyatWHlHeqASgRYSkpV,309188,4
10,1wq5gRZ5JRn25N4JCUg1oO,Storm Before The Calm,Tom Misch,41,185766,track,False,2022-05-23T17:06:23Z,2020-04-24,0.389,0.716,2,-9.59,1,0.164,0.257,0.901,0.256,0.12,88.759,audio_features,1wq5gRZ5JRn25N4JCUg1oO,spotify:track:1wq5gRZ5JRn25N4JCUg1oO,https://api.spotify.com/v1/tracks/1wq5gRZ5JRn25N4JCUg1oO,https://api.spotify.com/v1/audio-analysis/1wq5gRZ5JRn25N4JCUg1oO,185767,4
11,7bZmIp1sHCjoRkr9Lz4ZgT,Oracolo,Skinshape,49,254666,track,False,2022-05-23T17:06:13Z,2015-12-01,0.717,0.541,7,-13.522,0,0.0417,0.353,0.227,0.0865,0.691,89.969,audio_features,7bZmIp1sHCjoRkr9Lz4ZgT,spotify:track:7bZmIp1sHCjoRkr9Lz4ZgT,https://api.spotify.com/v1/tracks/7bZmIp1sHCjoRkr9Lz4ZgT,https://api.spotify.com/v1/audio-analysis/7bZmIp1sHCjoRkr9Lz4ZgT,254667,4
12,7jhxagwOk9y1HC5ciRfmkQ,Invincible (feat. Daniel Caesar),Omar Apollo,66,216160,track,False,2022-05-23T17:06:07Z,2022-04-08,0.555,0.474,6,-11.706,0,0.0668,0.224,0.00426,0.162,0.262,134.89,audio_features,7jhxagwOk9y1HC5ciRfmkQ,spotify:track:7jhxagwOk9y1HC5ciRfmkQ,https://api.spotify.com/v1/tracks/7jhxagwOk9y1HC5ciRfmkQ,https://api.spotify.com/v1/audio-analysis/7jhxagwOk9y1HC5ciRfmkQ,216160,4
13,5Wx9xfNURyR3OaMNNlEk8j,Canggu,FKJ,48,245816,track,False,2022-05-23T17:05:53Z,2017-03-02,0.614,0.469,8,-6.603,1,0.0605,0.0888,0.21,0.112,0.292,85.994,audio_features,5Wx9xfNURyR3OaMNNlEk8j,spotify:track:5Wx9xfNURyR3OaMNNlEk8j,https://api.spotify.com/v1/tracks/5Wx9xfNURyR3OaMNNlEk8j,https://api.spotify.com/v1/audio-analysis/5Wx9xfNURyR3OaMNNlEk8j,245816,4
14,2DTHWr5NK1igQZxctpYTA9,Troupeau bleu,Cortex,47,303773,track,False,2022-05-23T17:05:42Z,1975-07-15,0.353,0.779,3,-9.48,1,0.0439,0.291,0.718,0.0888,0.643,172.299,audio_features,2DTHWr5NK1igQZxctpYTA9,spotify:track:2DTHWr5NK1igQZxctpYTA9,https://api.spotify.com/v1/tracks/2DTHWr5NK1igQZxctpYTA9,https://api.spotify.com/v1/audio-analysis/2DTHWr5NK1igQZxctpYTA9,303773,4
15,7eAp3ZgBPzmXo0bwnmFELp,Fou,L'Impératrice,50,309586,track,False,2022-05-23T05:57:45Z,2021-03-26,0.86,0.593,7,-9.561,0,0.0563,0.0788,0.619,0.0395,0.806,108.051,audio_features,7eAp3ZgBPzmXo0bwnmFELp,spotify:track:7eAp3ZgBPzmXo0bwnmFELp,https://api.spotify.com/v1/tracks/7eAp3ZgBPzmXo0bwnmFELp,https://api.spotify.com/v1/audio-analysis/7eAp3ZgBPzmXo0bwnmFELp,309587,4
16,2rxp56vVQp1zzumJ0eHLmw,X&Y,Coldplay,54,274175,track,False,2022-05-23T05:37:43Z,2005-06-07,0.225,0.561,6,-6.813,0,0.0352,0.563,0.00987,0.366,0.0818,153.24,audio_features,2rxp56vVQp1zzumJ0eHLmw,spotify:track:2rxp56vVQp1zzumJ0eHLmw,https://api.spotify.com/v1/tracks/2rxp56vVQp1zzumJ0eHLmw,https://api.spotify.com/v1/audio-analysis/2rxp56vVQp1zzumJ0eHLmw,274176,4
17,6uFwhB7gVs7ExCAfJD5BWg,Mais Ninguém,Banda do Mar,60,168640,track,False,2022-05-18T07:44:34Z,2014-09-02,0.649,0.622,9,-6.781,0,0.0373,0.156,4.29e-06,0.11,0.62,76.478,audio_features,6uFwhB7gVs7ExCAfJD5BWg,spotify:track:6uFwhB7gVs7ExCAfJD5BWg,https://api.spotify.com/v1/tracks/6uFwhB7gVs7ExCAfJD5BWg,https://api.spotify.com/v1/audio-analysis/6uFwhB7gVs7ExCAfJD5BWg,168640,4
18,4cSSL3YafYjM3yjgFO1vJg,Walk Em Down (feat. Roddy Ricch),NLE Choppa,70,173288,track,True,2022-05-18T06:29:44Z,2020-03-19,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,audio_features,4cSSL3YafYjM3yjgFO1vJg,spotify:track:4cSSL3YafYjM3yjgFO1vJg,https://api.spotify.com/v1/tracks/4cSSL3YafYjM3yjgFO1vJg,https://api.spotify.com/v1/audio-analysis/4cSSL3YafYjM3yjgFO1vJg,173288,4
19,1DTbRIAi3VyzNIJroQwFiZ,Deixa Menina,Mallu Magalhães,33,200887,track,False,2022-05-17T07:50:57Z,2021-06-15,0.458,0.61,3,-10.747,0,0.0496,0.681,0.0439,0.101,0.723,78.841,audio_features,1DTbRIAi3VyzNIJroQwFiZ,spotify:track:1DTbRIAi3VyzNIJroQwFiZ,https://api.spotify.com/v1/tracks/1DTbRIAi3VyzNIJroQwFiZ,https://api.spotify.com/v1/audio-analysis/1DTbRIAi3VyzNIJroQwFiZ,200887,4
20,2LWW6D1zabtolij6KFXQYm,Cartão Postal,Apanhador Só,36,256173,track,False,2022-05-16T06:37:43Z,2013-05-21,0.527,0.296,8,-10.002,0,0.0347,0.918,0.000398,0.263,0.216,112.995,audio_features,2LWW6D1zabtolij6KFXQYm,spotify:track:2LWW6D1zabtolij6KFXQYm,https://api.spotify.com/v1/tracks/2LWW6D1zabtolij6KFXQYm,https://api.spotify.com/v1/audio-analysis/2LWW6D1zabtolij6KFXQYm,256173,4
21,67sKMKtqVthTb45IAxLoZO,Você Não Presta,Mallu Magalhães,46,235128,track,False,2022-05-16T06:35:10Z,2017,0.597,0.658,10,-6.596,0,0.0675,0.185,0.0,0.114,0.824,168.133,audio_features,67sKMKtqVthTb45IAxLoZO,spotify:track:67sKMKtqVthTb45IAxLoZO,https://api.spotify.com/v1/tracks/67sKMKtqVthTb45IAxLoZO,https://api.spotify.com/v1/audio-analysis/67sKMKtqVthTb45IAxLoZO,235129,4
22,0hIGUS1PQbv5NIrHIf6Fza,Sweet Emotion,The Kooks,58,308569,track,False,2022-05-16T06:32:19Z,2014-01-01,0.764,0.829,1,-5.261,1,0.0711,0.0459,0.000184,0.104,0.606,98.02,audio_features,0hIGUS1PQbv5NIrHIf6Fza,spotify:track:0hIGUS1PQbv5NIrHIf6Fza,https://api.spotify.com/v1/tracks/0hIGUS1PQbv5NIrHIf6Fza,https://api.spotify.com/v1/audio-analysis/0hIGUS1PQbv5NIrHIf6Fza,308569,4
23,2Az5ykbQiZtFWtACCMvWlP,Rich - Interlude,Kendrick Lamar,79,103319,track,True,2022-05-13T18:54:46Z,2022-05-13,0.481,0.406,7,-11.52,1,0.0775,0.864,0.000315,0.0869,0.741,91.589,audio_features,2Az5ykbQiZtFWtACCMvWlP,spotify:track:2Az5ykbQiZtFWtACCMvWlP,https://api.spotify.com/v1/tracks/2Az5ykbQiZtFWtACCMvWlP,https://api.spotify.com/v1/audio-analysis/2Az5ykbQiZtFWtACCMvWlP,103319,4
24,5LOiuvbH62YGtnwe6Ltt4T,Mirror,Kendrick Lamar,78,256006,track,True,2022-05-13T06:09:23Z,2022-05-13,0.652,0.67,2,-8.766,1,0.0639,0.225,1.4e-05,0.0804,0.274,91.933,audio_features,5LOiuvbH62YGtnwe6Ltt4T,spotify:track:5LOiuvbH62YGtnwe6Ltt4T,https://api.spotify.com/v1/tracks/5LOiuvbH62YGtnwe6Ltt4T,https://api.spotify.com/v1/audio-analysis/5LOiuvbH62YGtnwe6Ltt4T,256008,4
25,0YeUVm23SAkUruwEx9LWnt,Savior,Kendrick Lamar,82,224466,track,True,2022-05-13T06:09:22Z,2022-05-13,0.605,0.692,8,-7.45,1,0.446,0.495,0.0,0.303,0.685,124.84,audio_features,0YeUVm23SAkUruwEx9LWnt,spotify:track:0YeUVm23SAkUruwEx9LWnt,https://api.spotify.com/v1/tracks/0YeUVm23SAkUruwEx9LWnt,https://api.spotify.com/v1/audio-analysis/0YeUVm23SAkUruwEx9LWnt,224466,5
26,7pj6P5WnxkZsw3XRc8eMe1,Count Me Out,Kendrick Lamar,83,283642,track,True,2022-05-13T05:35:39Z,2022-05-13,0.776,0.431,4,-7.544,0,0.091,0.671,0.0,0.153,0.495,133.999,audio_features,7pj6P5WnxkZsw3XRc8eMe1,spotify:track:7pj6P5WnxkZsw3XRc8eMe1,https://api.spotify.com/v1/tracks/7pj6P5WnxkZsw3XRc8eMe1,https://api.spotify.com/v1/audio-analysis/7pj6P5WnxkZsw3XRc8eMe1,283642,4
27,0RAvy97QRPzO2AfK5Dw6j3,We Cry Together,Kendrick Lamar,82,341307,track,True,2022-05-13T05:13:36Z,2022-05-13,0.648,0.68,11,-7.276,1,0.345,0.292,0.0,0.0808,0.504,106.89,audio_features,0RAvy97QRPzO2AfK5Dw6j3,spotify:track:0RAvy97QRPzO2AfK5Dw6j3,https://api.spotify.com/v1/tracks/0RAvy97QRPzO2AfK5Dw6j3,https://api.spotify.com/v1/audio-analysis/0RAvy97QRPzO2AfK5Dw6j3,341307,3
28,5p56JT5F9a1z9pwXnqTg7d,Worldwide Steppers,Kendrick Lamar,81,203367,track,True,2022-05-13T05:11:03Z,2022-05-13,0.514,0.472,8,-11.106,0,0.368,0.753,0.00012,0.0746,0.557,77.215,audio_features,5p56JT5F9a1z9pwXnqTg7d,spotify:track:5p56JT5F9a1z9pwXnqTg7d,https://api.spotify.com/v1/tracks/5p56JT5F9a1z9pwXnqTg7d,https://api.spotify.com/v1/audio-analysis/5p56JT5F9a1z9pwXnqTg7d,203367,3
29,05zd5Nv0e02ZqrlC8A2cwx,United In Grief,Kendrick Lamar,85,255377,track,True,2022-05-13T04:51:18Z,2022-05-13,0.529,0.845,8,-8.142,1,0.404,0.244,0.0,0.143,0.331,85.63,audio_features,05zd5Nv0e02ZqrlC8A2cwx,spotify:track:05zd5Nv0e02ZqrlC8A2cwx,https://api.spotify.com/v1/tracks/05zd5Nv0e02ZqrlC8A2cwx,https://api.spotify.com/v1/audio-analysis/05zd5Nv0e02ZqrlC8A2cwx,255378,3
30,5vuJuBqwzHJgCA1ysRfwxZ,good kid,Kendrick Lamar,57,214120,track,True,2022-05-13T04:35:15Z,2012,0.451,0.831,5,-8.641,0,0.307,0.0623,0.0,0.185,0.41,176.162,audio_features,5vuJuBqwzHJgCA1ysRfwxZ,spotify:track:5vuJuBqwzHJgCA1ysRfwxZ,https://api.spotify.com/v1/tracks/5vuJuBqwzHJgCA1ysRfwxZ,https://api.spotify.com/v1/audio-analysis/5vuJuBqwzHJgCA1ysRfwxZ,214120,4
31,4xIhSUJantE6BMl3u8dtCJ,Father Time (feat. Sampha),Kendrick Lamar,84,222497,track,True,2022-05-13T04:18:31Z,2022-05-13,0.514,0.779,10,-4.365,0,0.344,0.181,0.0,0.099,0.517,152.869,audio_features,4xIhSUJantE6BMl3u8dtCJ,spotify:track:4xIhSUJantE6BMl3u8dtCJ,https://api.spotify.com/v1/tracks/4xIhSUJantE6BMl3u8dtCJ,https://api.spotify.com/v1/audio-analysis/4xIhSUJantE6BMl3u8dtCJ,222497,4
32,0yrCxEoGU4cV3CGr0sc65J,Nikamma,Lifafa,44,211787,track,False,2022-05-11T19:24:02Z,2019-01-01,0.718,0.678,6,-11.895,1,0.22,0.485,0.0019,0.102,0.472,181.88,audio_features,0yrCxEoGU4cV3CGr0sc65J,spotify:track:0yrCxEoGU4cV3CGr0sc65J,https://api.spotify.com/v1/tracks/0yrCxEoGU4cV3CGr0sc65J,https://api.spotify.com/v1/audio-analysis/0yrCxEoGU4cV3CGr0sc65J,211788,4
33,024nqC9O76nvAuIWtQGdQy,Memory Box,Peter Cat Recording Co.,56,483840,track,False,2022-05-11T19:22:26Z,2019-06-07,0.609,0.415,7,-11.986,1,0.0435,0.227,0.0672,0.136,0.442,127.972,audio_features,024nqC9O76nvAuIWtQGdQy,spotify:track:024nqC9O76nvAuIWtQGdQy,https://api.spotify.com/v1/tracks/024nqC9O76nvAuIWtQGdQy,https://api.spotify.com/v1/audio-analysis/024nqC9O76nvAuIWtQGdQy,483840,4
34,1eJTmoT6Eyw6m109duhx9E,I'm Home,Peter Cat Recording Co.,35,363520,track,False,2022-05-11T19:21:57Z,2018-03-30,0.29,0.136,2,-14.164,1,0.0347,0.9,0.0244,0.366,0.0869,122.694,audio_features,1eJTmoT6Eyw6m109duhx9E,spotify:track:1eJTmoT6Eyw6m109duhx9E,https://api.spotify.com/v1/tracks/1eJTmoT6Eyw6m109duhx9E,https://api.spotify.com/v1/audio-analysis/1eJTmoT6Eyw6m109duhx9E,363520,4
35,0tpaTQ94O5G2lEhv9CuEFb,Portrait of a Time,Peter Cat Recording Co.,44,352320,track,False,2022-05-11T19:21:41Z,2018-03-30,0.304,0.586,5,-9.242,1,0.0398,0.591,9.26e-05,0.34,0.264,97.83,audio_features,0tpaTQ94O5G2lEhv9CuEFb,spotify:track:0tpaTQ94O5G2lEhv9CuEFb,https://api.spotify.com/v1/tracks/0tpaTQ94O5G2lEhv9CuEFb,https://api.spotify.com/v1/audio-analysis/0tpaTQ94O5G2lEhv9CuEFb,352320,4
36,556jf0hyPQuLNHuNWo12I5,Floated By,Peter Cat Recording Co.,53,256000,track,False,2022-05-11T19:21:38Z,2019-06-07,0.729,0.286,2,-13.654,1,0.0355,0.283,0.0245,0.105,0.469,92.03,audio_features,556jf0hyPQuLNHuNWo12I5,spotify:track:556jf0hyPQuLNHuNWo12I5,https://api.spotify.com/v1/tracks/556jf0hyPQuLNHuNWo12I5,https://api.spotify.com/v1/audio-analysis/556jf0hyPQuLNHuNWo12I5,256000,4
37,3TsnTyxNFVGg6NSBQE5ZkX,Flies,Peter Cat Recording Co.,32,396640,track,False,2022-05-11T19:21:09Z,2018-03-30,0.261,0.66,2,-7.202,1,0.044,0.456,0.427,0.105,0.193,115.706,audio_features,3TsnTyxNFVGg6NSBQE5ZkX,spotify:track:3TsnTyxNFVGg6NSBQE5ZkX,https://api.spotify.com/v1/tracks/3TsnTyxNFVGg6NSBQE5ZkX,https://api.spotify.com/v1/audio-analysis/3TsnTyxNFVGg6NSBQE5ZkX,396640,3
38,5MMW4CZsZiZt2iuqAXzzWC,The Heart Part 5,Kendrick Lamar,80,332228,track,True,2022-05-10T20:27:46Z,2022-05-08,0.7,0.812,1,-8.128,0,0.297,0.183,0.0,0.0756,0.801,97.405,audio_features,5MMW4CZsZiZt2iuqAXzzWC,spotify:track:5MMW4CZsZiZt2iuqAXzzWC,https://api.spotify.com/v1/tracks/5MMW4CZsZiZt2iuqAXzzWC,https://api.spotify.com/v1/audio-analysis/5MMW4CZsZiZt2iuqAXzzWC,332229,4
39,10nyNJ6zNy2YVYLrcwLccB,No Surprises,Radiohead,80,229120,track,False,2022-05-10T18:58:16Z,1997-05-28,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,audio_features,10nyNJ6zNy2YVYLrcwLccB,spotify:track:10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/tracks/10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/audio-analysis/10nyNJ6zNy2YVYLrcwLccB,229120,4
40,3ZuT0Evo8chdVM6rPXXqgd,Sundown Syndrome,Tame Impala,58,349333,track,False,2022-05-09T21:09:25Z,2009-01-01,0.2,0.725,8,-4.88,0,0.0377,0.0952,0.494,0.135,0.326,69.075,audio_features,3ZuT0Evo8chdVM6rPXXqgd,spotify:track:3ZuT0Evo8chdVM6rPXXqgd,https://api.spotify.com/v1/tracks/3ZuT0Evo8chdVM6rPXXqgd,https://api.spotify.com/v1/audio-analysis/3ZuT0Evo8chdVM6rPXXqgd,349333,4
41,2rtGaCAeYtmcIvuZsvgTf6,How to Disappear Completely,Radiohead,64,356333,track,False,2022-05-05T20:01:26Z,2000-10-02,0.167,0.302,6,-11.644,0,0.0345,0.316,0.797,0.11,0.19,102.026,audio_features,2rtGaCAeYtmcIvuZsvgTf6,spotify:track:2rtGaCAeYtmcIvuZsvgTf6,https://api.spotify.com/v1/tracks/2rtGaCAeYtmcIvuZsvgTf6,https://api.spotify.com/v1/audio-analysis/2rtGaCAeYtmcIvuZsvgTf6,356333,4
42,5KTDXkwp7qdSK6p9euuMqN,Amor Regresa Ya,Grupo Kual Dinastia Pedraza,52,234040,track,False,2022-05-05T18:17:57Z,2018-11-28,0.638,0.534,2,-10.039,1,0.0252,0.112,0.0,0.0855,0.902,93.025,audio_features,5KTDXkwp7qdSK6p9euuMqN,spotify:track:5KTDXkwp7qdSK6p9euuMqN,https://api.spotify.com/v1/tracks/5KTDXkwp7qdSK6p9euuMqN,https://api.spotify.com/v1/audio-analysis/5KTDXkwp7qdSK6p9euuMqN,234040,4
43,0M433gqUejjCujkzISWinQ,Riot,Hugh Masekela,45,120413,track,False,2022-05-01T20:29:41Z,2006-01-01,0.605,0.636,7,-9.467,0,0.0278,0.742,0.841,0.141,0.874,99.531,audio_features,0M433gqUejjCujkzISWinQ,spotify:track:0M433gqUejjCujkzISWinQ,https://api.spotify.com/v1/tracks/0M433gqUejjCujkzISWinQ,https://api.spotify.com/v1/audio-analysis/0M433gqUejjCujkzISWinQ,120413,4
44,0LO7f7ZJg871B8hLTRzrfB,Julia,Mt. Joy,60,190453,track,False,2022-05-01T05:28:13Z,2018-03-02,0.566,0.412,5,-6.994,1,0.0267,0.681,0.017,0.0741,0.47,81.879,audio_features,0LO7f7ZJg871B8hLTRzrfB,spotify:track:0LO7f7ZJg871B8hLTRzrfB,https://api.spotify.com/v1/tracks/0LO7f7ZJg871B8hLTRzrfB,https://api.spotify.com/v1/audio-analysis/0LO7f7ZJg871B8hLTRzrfB,190453,4
45,0a0xmwa0ik3iBKf6SsIe14,Elbow Pain,Glue Trip,49,333519,track,False,2022-05-01T05:18:22Z,2015-02-18,0.751,0.46,9,-7.662,0,0.0326,0.747,0.139,0.192,0.405,89.93,audio_features,0a0xmwa0ik3iBKf6SsIe14,spotify:track:0a0xmwa0ik3iBKf6SsIe14,https://api.spotify.com/v1/tracks/0a0xmwa0ik3iBKf6SsIe14,https://api.spotify.com/v1/audio-analysis/0a0xmwa0ik3iBKf6SsIe14,333519,4
46,6y9Jj7NVcBOCsnn9Ps2CPN,When My Time Comes,Dawes,55,308373,track,False,2022-05-01T05:18:14Z,2009-06-16,0.327,0.501,9,-8.886,1,0.0434,0.719,0.00262,0.113,0.388,115.222,audio_features,6y9Jj7NVcBOCsnn9Ps2CPN,spotify:track:6y9Jj7NVcBOCsnn9Ps2CPN,https://api.spotify.com/v1/tracks/6y9Jj7NVcBOCsnn9Ps2CPN,https://api.spotify.com/v1/audio-analysis/6y9Jj7NVcBOCsnn9Ps2CPN,308373,4
47,6ZHKeoIOkvmYUIfxHLtE2Z,Siesta Freestyle,Lewis OfMan,57,194160,track,False,2022-05-01T05:18:05Z,2021-03-12,0.689,0.86,9,-5.159,1,0.0278,0.0726,0.00017,0.0454,0.615,100.058,audio_features,6ZHKeoIOkvmYUIfxHLtE2Z,spotify:track:6ZHKeoIOkvmYUIfxHLtE2Z,https://api.spotify.com/v1/tracks/6ZHKeoIOkvmYUIfxHLtE2Z,https://api.spotify.com/v1/audio-analysis/6ZHKeoIOkvmYUIfxHLtE2Z,194160,4
48,0YJ9FWWHn9EfnN0lHwbzvV,Jigsaw Falling Into Place,Radiohead,65,248893,track,False,2022-04-28T20:06:37Z,2007-12-28,0.462,0.832,11,-6.085,0,0.0479,0.108,0.00416,0.0741,0.807,165.653,audio_features,0YJ9FWWHn9EfnN0lHwbzvV,spotify:track:0YJ9FWWHn9EfnN0lHwbzvV,https://api.spotify.com/v1/tracks/0YJ9FWWHn9EfnN0lHwbzvV,https://api.spotify.com/v1/audio-analysis/0YJ9FWWHn9EfnN0lHwbzvV,248893,4
49,48X4D1FYOShPz2VF3YdfCF,House Of Cards,Radiohead,63,328293,track,False,2022-04-28T20:00:46Z,2007-12-28,0.708,0.499,5,-9.644,1,0.0297,0.269,0.57,0.101,0.628,111.652,audio_features,48X4D1FYOShPz2VF3YdfCF,spotify:track:48X4D1FYOShPz2VF3YdfCF,https://api.spotify.com/v1/tracks/48X4D1FYOShPz2VF3YdfCF,https://api.spotify.com/v1/audio-analysis/48X4D1FYOShPz2VF3YdfCF,328293,4
0,4oXg7xT4ksBxHTx8PcmSXw,15 Step,Radiohead,62,237293,track,False,2022-04-28T06:51:09Z,2007-12-28,0.598,0.854,1,-7.584,1,0.0422,0.0477,0.338,0.0934,0.844,94.458,audio_features,4oXg7xT4ksBxHTx8PcmSXw,spotify:track:4oXg7xT4ksBxHTx8PcmSXw,https://api.spotify.com/v1/tracks/4oXg7xT4ksBxHTx8PcmSXw,https://api.spotify.com/v1/audio-analysis/4oXg7xT4ksBxHTx8PcmSXw,237293,4
1,15irEKZ9D6FQqLoZ1qJ1Cx,Faust Arp,Radiohead,55,129679,track,False,2022-04-28T06:48:19Z,2007-12-28,0.337,0.288,9,-13.477,0,0.0321,0.84,0.199,0.0964,0.225,105.036,audio_features,15irEKZ9D6FQqLoZ1qJ1Cx,spotify:track:15irEKZ9D6FQqLoZ1qJ1Cx,https://api.spotify.com/v1/tracks/15irEKZ9D6FQqLoZ1qJ1Cx,https://api.spotify.com/v1/audio-analysis/15irEKZ9D6FQqLoZ1qJ1Cx,129680,4
2,4pWIwnnqx8k01fuF95UMIg,Bodysnatchers,Radiohead,59,242293,track,False,2022-04-28T06:44:53Z,2007-12-28,0.342,0.976,2,-4.986,1,0.0573,0.00443,0.0175,0.0974,0.733,166.663,audio_features,4pWIwnnqx8k01fuF95UMIg,spotify:track:4pWIwnnqx8k01fuF95UMIg,https://api.spotify.com/v1/tracks/4pWIwnnqx8k01fuF95UMIg,https://api.spotify.com/v1/audio-analysis/4pWIwnnqx8k01fuF95UMIg,242293,4
3,35YyxFpE0ZTOoqFx5bADW8,Nude,Radiohead,66,255386,track,False,2022-04-28T06:44:51Z,2007-12-28,0.516,0.342,4,-9.785,1,0.0342,0.832,0.579,0.0857,0.167,128.378,audio_features,35YyxFpE0ZTOoqFx5bADW8,spotify:track:35YyxFpE0ZTOoqFx5bADW8,https://api.spotify.com/v1/tracks/35YyxFpE0ZTOoqFx5bADW8,https://api.spotify.com/v1/audio-analysis/35YyxFpE0ZTOoqFx5bADW8,255387,3
4,02ppMPbg1OtEdHgoPqoqju,Reckoner,Radiohead,61,290213,track,False,2022-04-28T06:44:48Z,2007-12-28,0.523,0.656,4,-7.441,0,0.0262,0.511,0.16,0.0679,0.214,104.271,audio_features,02ppMPbg1OtEdHgoPqoqju,spotify:track:02ppMPbg1OtEdHgoPqoqju,https://api.spotify.com/v1/tracks/02ppMPbg1OtEdHgoPqoqju,https://api.spotify.com/v1/audio-analysis/02ppMPbg1OtEdHgoPqoqju,290213,4
5,3MhdH8PxqH1FuQp3HBptUI,I'm Still in Love with You (feat. Sasha),Sean Paul,69,273360,track,False,2022-04-26T03:53:49Z,2002-11-12,0.765,0.666,7,-5.384,1,0.172,0.102,0.0,0.116,0.756,87.002,audio_features,3MhdH8PxqH1FuQp3HBptUI,spotify:track:3MhdH8PxqH1FuQp3HBptUI,https://api.spotify.com/v1/tracks/3MhdH8PxqH1FuQp3HBptUI,https://api.spotify.com/v1/audio-analysis/3MhdH8PxqH1FuQp3HBptUI,273360,4
6,1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,The Police,74,290280,track,False,2022-04-24T02:50:47Z,1979-10-02,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,audio_features,1oYYd2gnWZYrt89EBXdFiO,spotify:track:1oYYd2gnWZYrt89EBXdFiO,https://api.spotify.com/v1/tracks/1oYYd2gnWZYrt89EBXdFiO,https://api.spotify.com/v1/audio-analysis/1oYYd2gnWZYrt89EBXdFiO,290280,4
7,36OpkSbeJVaADUgJynvdht,Hona,Boubacar Traoré,36,338746,track,False,2022-04-23T05:58:10Z,2014,0.429,0.455,3,-10.092,0,0.0369,0.587,0.397,0.118,0.597,183.624,audio_features,36OpkSbeJVaADUgJynvdht,spotify:track:36OpkSbeJVaADUgJynvdht,https://api.spotify.com/v1/tracks/36OpkSbeJVaADUgJynvdht,https://api.spotify.com/v1/audio-analysis/36OpkSbeJVaADUgJynvdht,338747,4
8,61AJlCxahP7OhPjYojRvN6,M'Badehou,Boubacar Traoré,35,367040,track,False,2022-04-23T05:57:59Z,2011,0.473,0.421,5,-9.865,0,0.0315,0.887,0.272,0.105,0.727,125.584,audio_features,61AJlCxahP7OhPjYojRvN6,spotify:track:61AJlCxahP7OhPjYojRvN6,https://api.spotify.com/v1/tracks/61AJlCxahP7OhPjYojRvN6,https://api.spotify.com/v1/audio-analysis/61AJlCxahP7OhPjYojRvN6,367040,4
